date,hour,MT_200
2012-02-25,5,2041.850220264318
2012-02-25,6,2433.9207048458143
2012-02-25,7,2610.132158590309
2012-02-25,8,2411.894273127754
2012-02-25,9,3427.312775330396
2012-02-25,10,3609.030837004405
2012-02-25,11,3820.484581497798
2012-02-25,12,4078.19383259912
2012-02-25,13,3938.325991189427
2012-02-25,14,4005.5066079295148
2012-02-25,15,3931.718061674004
2012-02-25,16,3952.6431718061676
2012-02-25,17,3946.0352422907454
2012-02-25,18,4107.929515418508
2012-02-25,19,4256.6079295154195
2012-02-25,20,4093.61233480176
2012-02-25,21,3910.7929515418464
2012-02-25,22,3690.5286343612333
2012-02-25,23,3605.726872246696
2012-02-26,0,3031.938325991189
2012-02-26,1,2064.9779735682823
2012-02-26,2,1958.1497797356842
2012-02-26,3,1563.876651982379
2012-02-26,4,1534.140969162996
2012-02-26,5,2048.458149779736
2012-02-26,6,2311.674008810573
2012-02-26,7,2653.0837004405294
2012-02-26,8,2524.229074889868
2012-02-26,9,3420.704845814976
2012-02-26,10,3639.867841409692
2012-02-26,11,3703.7444933920706
2012-02-26,12,3865.6387665198245
2012-02-26,13,3863.436123348018
2012-02-26,14,3977.973568281941
2012-02-26,15,3820.4845814977966
2012-02-26,16,3799.5594713656383
2012-02-26,17,3792.95154185022
2012-02-26,18,3983.480176211454
2012-02-26,19,4080.3964757709227
2012-02-26,20,3943.832599118943
2012-02-26,21,3819.383259911894
2012-02-26,22,3711.453744493393
2012-02-26,23,3203.744493392071
2012-02-27,0,2432.819383259912
2012-02-27,1,2081.497797356829
2012-02-27,2,1974.669603524229
2012-02-27,3,1518.722466960351
2012-02-27,4,1396.47577092511
2012-02-27,5,1814.977973568282
2012-02-27,6,2341.409691629956
2012-02-27,7,2714.757709251101
2012-02-27,8,2773.127753303964
2012-02-27,9,3561.6740088105735
2012-02-27,10,3733.480176211454
2012-02-27,11,3762.114537444934
2012-02-27,12,3859.0308370044054
2012-02-27,13,3893.171806167401
2012-02-27,14,3848.017621145374
2012-02-27,15,3810.5726872246687
2012-02-27,16,3873.3480176211447
2012-02-27,17,3827.092511013216
2012-02-27,18,3918.5022026431698
2012-02-27,19,3974.669603524233
2012-02-27,20,3814.9779735682805
2012-02-27,21,3791.8502202643167
2012-02-27,22,3569.3832599118928
2012-02-27,23,3075.991189427312
2012-02-28,0,2330.396475770924
2012-02-28,1,2064.977973568281
2012-02-28,2,1992.290748898678
2012-02-28,3,1559.4713656387657
2012-02-28,4,1418.5022026431723
2012-02-28,5,1723.568281938326
2012-02-28,6,2462.555066079295
2012-02-28,7,2715.859030837004
2012-02-28,8,2661.894273127753
2012-02-28,9,3480.176211453745
2012-02-28,10,3649.7797356828196
2012-02-28,11,3671.806167400881
2012-02-28,12,3817.180616740088
2012-02-28,13,3846.916299559471
2012-02-28,14,3799.5594713656374
2012-02-28,15,3811.6740088105735
2012-02-28,16,3940.528634361238
2012-02-28,17,3887.665198237885
2012-02-28,18,4012.114537444933
2012-02-28,19,3971.3656387665183
2012-02-28,20,3900.881057268723
2012-02-28,21,3853.524229074889
2012-02-28,22,3640.969162995594
2012-02-28,23,3081.497797356828
2012-02-29,0,2259.911894273127
2012-02-29,1,1959.251101321585
2012-02-29,2,1971.3656387665199
2012-02-29,3,1553.9647577092521
2012-02-29,4,1368.9427312775329
2012-02-29,5,1620.044052863436
2012-02-29,6,2300.660792951542
2012-02-29,7,2615.638766519824
2012-02-29,8,2442.731277533039
2012-02-29,9,3387.6651982378858
2012-02-29,10,3650.881057268722
2012-02-29,11,3690.528634361234
2012-02-29,12,3935.022026431713
2012-02-29,13,3962.5550660793006
2012-02-29,14,3900.8810572687244
2012-02-29,15,3834.801762114537
2012-02-29,16,4007.709251101321
2012-02-29,17,3980.1762114537455
2012-02-29,18,3890.969162995595
2012-02-29,19,3903.0837004405284
2012-02-29,20,3919.603524229074
2012-02-29,21,3821.5859030837014
2012-02-29,22,3680.616740088106
2012-02-29,23,3079.2951541850225
2012-03-01,0,2242.290748898679
2012-03-01,1,1950.4405286343608
2012-03-01,2,1946.0352422907492
2012-03-01,3,1542.9515418502212
2012-03-01,4,1384.361233480175
2012-03-01,5,1698.237885462556
2012-03-01,6,2375.550660792952
2012-03-01,7,2566.079295154184
2012-03-01,8,2640.969162995595
2012-03-01,9,3371.1453744493388
2012-03-01,10,3585.903083700441
2012-03-01,11,3609.030837004405
2012-03-01,12,3757.7092511013207
2012-03-01,13,3942.73127753304
2012-03-01,14,3864.5374449339197
2012-03-01,15,3816.079295154185
2012-03-01,16,3828.193832599119
2012-03-01,17,3895.374449339208
2012-03-01,18,3938.325991189428
2012-03-01,19,3906.3876651982378
2012-03-01,20,3889.867841409692
2012-03-01,21,3819.383259911895
2012-03-01,22,3640.969162995594
2012-03-01,23,3100.22026431718
2012-03-02,0,2231.277533039648
2012-03-02,1,1994.4933920704852
2012-03-02,2,1986.784140969163
2012-03-02,3,1629.955947136564
2012-03-02,4,1412.995594713656
2012-03-02,5,1436.123348017621
2012-03-02,6,2651.982378854625
2012-03-02,7,2719.162995594714
2012-03-02,8,2675.1101321585897
2012-03-02,9,3464.757709251101
2012-03-02,10,3733.4801762114535
2012-03-02,11,3803.964757709251
2012-03-02,12,3840.308370044053
2012-03-02,13,3900.8810572687225
2012-03-02,14,3894.273127753304
2012-03-02,15,3829.295154185022
2012-03-02,16,3776.431718061674
2012-03-02,17,3882.1585903083696
2012-03-02,18,3920.7048458149748
2012-03-02,19,4045.154185022031
2012-03-02,20,3889.867841409692
2012-03-02,21,3860.13215859031
2012-03-02,22,3720.264317180617
2012-03-02,23,3545.154185022027
2012-03-03,0,3118.9427312775333
2012-03-03,1,2123.348017621145
2012-03-03,2,2057.2687224669608
2012-03-03,3,1558.3700440528628
2012-03-03,4,1985.6828193832603
2012-03-03,5,2047.3568281938328
2012-03-03,6,2410.792951541849
2012-03-03,7,2982.37885462555
2012-03-03,8,2616.7400881057274
2012-03-03,9,3661.8942731277534
2012-03-03,10,3944.9339207048492
2012-03-03,11,3915.198237885462
2012-03-03,12,3999.9999999999995
2012-03-03,13,4098.017621145371
2012-03-03,14,4057.268722466958
2012-03-03,15,3985.682819383256
2012-03-03,16,4045.154185022025
2012-03-03,17,4099.11894273128
2012-03-03,18,4216.960352422911
2012-03-03,19,4183.92070484581
2012-03-03,20,4101.32158590309
2012-03-03,21,3982.378854625546
2012-03-03,22,3789.647577092511
2012-03-03,23,3632.1585903083705
2012-03-04,0,3093.6123348017622
2012-03-04,1,2182.8193832599122
2012-03-04,2,2153.0837004405275
2012-03-04,3,1753.303964757709
2012-03-04,4,1937.224669603524
2012-03-04,5,2052.863436123348
2012-03-04,6,2400.881057268722
2012-03-04,7,2723.568281938325
2012-03-04,8,2631.057268722467
2012-03-04,9,3577.092511013216
2012-03-04,10,3803.96475770925
2012-03-04,11,3832.599118942731
2012-03-04,12,4008.810572687224
2012-03-04,13,3824.8898678414103
2012-03-04,14,3839.207048458149
2012-03-04,15,3799.5594713656387
2012-03-04,16,3841.409691629955
2012-03-04,17,3812.775330396476
2012-03-04,18,3807.268722466961
2012-03-04,19,3833.7004405286348
2012-03-04,20,3823.788546255506
2012-03-04,21,3735.68281938326
2012-03-04,22,3644.273127753303
2012-03-04,23,3139.8678414096908
2012-03-05,0,2339.207048458149
2012-03-05,1,2008.810572687224
2012-03-05,2,1949.3392070484579
2012-03-05,3,1533.0396475770929
2012-03-05,4,1371.1453744493401
2012-03-05,5,1900.881057268722
2012-03-05,6,2225.770925110133
2012-03-05,7,2519.8237885462554
2012-03-05,8,2528.634361233479
2012-03-05,9,3438.325991189427
2012-03-05,10,3583.700440528635
2012-03-05,11,4031.9383259911974
2012-03-05,12,3794.052863436123
2012-03-05,13,3792.9515418502206
2012-03-05,14,3756.607929515419
2012-03-05,15,3805.066079295154
2012-03-05,16,3855.726872246696
2012-03-05,17,3878.854625550661
2012-03-05,18,3872.246696035241
2012-03-05,19,3908.590308370044
2012-03-05,20,3855.726872246697
2012-03-05,21,3744.493392070485
2012-03-05,22,3542.9515418502187
2012-03-05,23,3042.9515418502197
2012-03-06,0,2154.1850220264323
2012-03-06,1,1817.1806167400878
2012-03-06,2,1897.5770925110128
2012-03-06,3,1511.0132158590302
2012-03-06,4,1348.017621145374
2012-03-06,5,1466.960352422906
2012-03-06,6,2517.62114537445
2012-03-06,7,2778.6343612334804
2012-03-06,8,2588.105726872246
2012-03-06,9,3349.118942731277
2012-03-06,10,3682.8193832599127
2012-03-06,11,3670.704845814979
2012-03-06,12,3950.4405286343563
2012-03-06,13,3851.321585903084
2012-03-06,14,3856.828193832595
2012-03-06,15,3814.9779735682782
2012-03-06,16,3841.4096916299563
2012-03-06,17,3879.9559471365637
2012-03-06,18,3817.180616740088
2012-03-06,19,3910.79295154185
2012-03-06,20,3878.85462555066
2012-03-06,21,3792.95154185022
2012-03-06,22,3601.3215859030843
2012-03-06,23,3070.484581497797
2012-03-07,0,2274.229074889868
2012-03-07,1,2035.242290748899
2012-03-07,2,2020.925110132159
2012-03-07,3,1633.2599118942728
2012-03-07,4,1481.277533039648
2012-03-07,5,1644.273127753304
2012-03-07,6,2502.202643171807
2012-03-07,7,2731.277533039648
2012-03-07,8,2551.7621145374437
2012-03-07,9,3444.933920704845
2012-03-07,10,3494.4933920704843
2012-03-07,11,3726.8722466960357
2012-03-07,12,3844.7136563876647
2012-03-07,13,3871.1453744493388
2012-03-07,14,3904.185022026431
2012-03-07,15,3817.1806167400864
2012-03-07,16,3843.612334801762
2012-03-07,17,3845.8149779735677
2012-03-07,18,3872.246696035242
2012-03-07,19,3952.643171806166
2012-03-07,20,3911.894273127752
2012-03-07,21,3775.3303964757697
2012-03-07,22,3618.942731277533
2012-03-07,23,3067.180616740088
2012-03-08,0,2300.660792951542
2012-03-08,1,2026.431718061674
2012-03-08,2,1983.4801762114519
2012-03-08,3,1567.180616740087
2012-03-08,4,1405.286343612335
2012-03-08,5,1404.185022026432
2012-03-08,6,2623.348017621145
2012-03-08,7,2527.533039647577
2012-03-08,8,2686.12334801762
2012-03-08,9,3590.3083700440543
2012-03-08,10,3668.502202643171
2012-03-08,11,3675.11013215859
2012-03-08,12,3861.2334801762117
2012-03-08,13,3927.312775330396
2012-03-08,14,4036.343612334802
2012-03-08,15,4017.6211453744595
2012-03-08,16,4008.810572687228
2012-03-08,17,3936.1233480176206
2012-03-08,18,3938.325991189429
2012-03-08,19,4087.0044052863354
2012-03-08,20,3852.4229074889868
2012-03-08,21,3769.823788546255
2012-03-08,22,3578.193832599119
2012-03-08,23,3137.6651982378853
2012-03-09,0,2373.348017621145
2012-03-09,1,2192.7312775330392
2012-03-09,2,2109.030837004406
2012-03-09,3,1686.123348017622
2012-03-09,4,1538.546255506608
2012-03-09,5,1556.1674008810583
2012-03-09,6,2590.308370044052
2012-03-09,7,2634.3612334801765
2012-03-09,8,2687.224669603524
2012-03-09,9,3694.9339207048447
2012-03-09,10,3755.5066079295157
2012-03-09,11,3762.1145374449343
2012-03-09,12,4026.4317180616786
2012-03-09,13,4048.458149779728
2012-03-09,14,4004.405286343608
2012-03-09,15,4072.6872246696003
2012-03-09,16,4055.06607929516
2012-03-09,17,4157.48898678415
2012-03-09,18,4147.57709251101
2012-03-09,19,4213.6563876652
2012-03-09,20,4118.94273127753
2012-03-09,21,3965.859030837006
2012-03-09,22,3809.471365638766
2012-03-09,23,3587.0044052863436
2012-03-10,0,3093.6123348017627
2012-03-10,1,2183.920704845815
2012-03-10,2,2088.105726872248
2012-03-10,3,1642.070484581498
2012-03-10,4,1472.4669603524221
2012-03-10,5,2201.541850220265
2012-03-10,6,2523.127753303966
2012-03-10,7,2658.5903083700437
2012-03-10,8,2530.8370044052863
2012-03-10,9,3575.991189427312
2012-03-10,10,3794.052863436123
2012-03-10,11,3905.286343612339
2012-03-10,12,4073.7885462555078
2012-03-10,13,4220.26431718061
2012-03-10,14,4261.01321585903
2012-03-10,15,4098.01762114538
2012-03-10,16,4215.85903083701
2012-03-10,17,4246.69603524229
2012-03-10,18,4340.30837004406
2012-03-10,19,4063.8766519823766
2012-03-10,20,3867.841409691631
2012-03-10,21,3779.735682819384
2012-03-10,22,3690.5286343612333
2012-03-10,23,3490.088105726872
2012-03-11,0,3017.6211453744486
2012-03-11,1,2094.713656387665
2012-03-11,2,2056.167400881057
2012-03-11,3,1666.299559471366
2012-03-11,4,1587.004405286344
2012-03-11,5,2098.017621145375
2012-03-11,6,2480.176211453744
2012-03-11,7,2517.62114537445
2012-03-11,8,2466.960352422907
2012-03-11,9,3500.0
2012-03-11,10,3789.647577092511
2012-03-11,11,3966.96035242291
2012-03-11,12,4161.894273127751
2012-03-11,13,4441.62995594713
2012-03-11,14,4322.68722466961
2012-03-11,15,4518.72246696035
2012-03-11,16,4431.718061674011
2012-03-11,17,4429.51541850221
2012-03-11,18,4307.26872246696
2012-03-11,19,3985.682819383258
2012-03-11,20,3756.607929515418
2012-03-11,21,3661.894273127753
2012-03-11,22,3683.9207048458147
2012-03-11,23,3151.982378854625
2012-03-12,0,2417.4008810572686
2012-03-12,1,2126.6519823788544
2012-03-12,2,2006.607929515419
2012-03-12,3,1612.334801762113
2012-03-12,4,1440.5286343612331
2012-03-12,5,1799.559471365639
2012-03-12,6,2341.409691629956
2012-03-12,7,2613.436123348018
2012-03-12,8,2580.3964757709236
2012-03-12,9,3522.026431718061
2012-03-12,10,3688.325991189428
2012-03-12,11,3759.9118942731266
2012-03-12,12,3914.09691629956
2012-03-12,13,3877.7533039647547
2012-03-12,14,3960.3524229074883
2012-03-12,15,3897.577092511012
2012-03-12,16,3992.2907488986757
2012-03-12,17,3953.744493392067
2012-03-12,18,3983.480176211454
2012-03-12,19,3943.832599118943
2012-03-12,20,3780.8370044052867
2012-03-12,21,3692.7312775330392
2012-03-12,22,3566.079295154185
2012-03-12,23,3171.806167400881
2012-03-13,0,2381.057268722467
2012-03-13,1,2071.5859030837
2012-03-13,2,1990.088105726871
2012-03-13,3,1538.546255506608
2012-03-13,4,1390.969162995595
2012-03-13,5,1801.762114537446
2012-03-13,6,2387.6651982378844
2012-03-13,7,2480.1762114537437
2012-03-13,8,2493.39207048458
2012-03-13,9,3462.5550660792937
2012-03-13,10,3725.770925110132
2012-03-13,11,3911.894273127751
2012-03-13,12,4017.621145374448
2012-03-13,13,4094.71365638767
2012-03-13,14,4006.6079295154123
2012-03-13,15,4031.9383259911833
2012-03-13,16,3962.5550660792996
2012-03-13,17,3998.8986784141007
2012-03-13,18,3964.7577092510996
2012-03-13,19,3987.8854625550657
2012-03-13,20,3906.3876651982378
2012-03-13,21,3795.154185022026
2012-03-13,22,3610.132158590308
2012-03-13,23,3100.22026431718
2012-03-14,0,2470.2643171806176
2012-03-14,1,2227.973568281939
2012-03-14,2,2167.400881057269
2012-03-14,3,1710.352422907489
2012-03-14,4,1487.885462555066
2012-03-14,5,1822.687224669604
2012-03-14,6,2348.0176211453745
2012-03-14,7,2605.726872246696
2012-03-14,8,2585.9030837004398
2012-03-14,9,3475.7709251101314
2012-03-14,10,3582.599118942732
2012-03-14,11,3787.444933920705
2012-03-14,12,3997.7973568281864
2012-03-14,13,4110.13215859031
2012-03-14,14,4072.6872246696003
2012-03-14,15,4052.86343612334
2012-03-14,16,4056.167400881065
2012-03-14,17,4168.50220264317
2012-03-14,18,4070.4845814978
2012-03-14,19,3980.1762114537446
2012-03-14,20,3814.9779735682823
2012-03-14,21,3621.1453744493383
2012-03-14,22,3569.383259911894
2012-03-14,23,3136.563876651982
2012-03-15,0,2388.7665198237883
2012-03-15,1,2050.660792951542
2012-03-15,2,2057.26872246696
2012-03-15,3,1653.083700440528
2012-03-15,4,1514.31718061674
2012-03-15,5,1833.7004405286352
2012-03-15,6,2403.083700440529
2012-03-15,7,2598.017621145375
2012-03-15,8,2651.982378854625
2012-03-15,9,3409.6916299559457
2012-03-15,10,3607.929515418503
2012-03-15,11,3719.162995594715
2012-03-15,12,3802.863436123348
2012-03-15,13,3838.1057268722466
2012-03-15,14,3861.23348017621
2012-03-15,15,3892.070484581497
2012-03-15,16,3961.453744493394
2012-03-15,17,3960.3524229074883
2012-03-15,18,3972.466960352426
2012-03-15,19,3838.1057268722466
2012-03-15,20,3744.4933920704852
2012-03-15,21,3752.202643171806
2012-03-15,22,3520.925110132158
2012-03-15,23,3040.7488986784138
2012-03-16,0,2281.938325991189
2012-03-16,1,2005.506607929515
2012-03-16,2,1961.453744493392
2012-03-16,3,1585.9030837004411
2012-03-16,4,1426.211453744493
2012-03-16,5,1686.123348017621
2012-03-16,6,2440.5286343612333
2012-03-16,7,2504.405286343612
2012-03-16,8,2550.660792951542
2012-03-16,9,3449.339207048458
2012-03-16,10,3607.9295154185024
2012-03-16,11,3671.806167400881
2012-03-16,12,3851.3215859030834
2012-03-16,13,3897.5770925110132
2012-03-16,14,3917.40088105727
2012-03-16,15,3832.5991189427305
2012-03-16,16,3829.295154185022
2012-03-16,17,3898.6784140969157
2012-03-16,18,4050.6607929515462
2012-03-16,19,3994.4933920704807
2012-03-16,20,3837.004405286344
2012-03-16,21,3711.453744493392
2012-03-16,22,3622.2466960352417
2012-03-16,23,3472.466960352423
2012-03-17,0,3018.722466960353
2012-03-17,1,1994.493392070485
2012-03-17,2,1941.629955947136
2012-03-17,3,1537.4449339207051
2012-03-17,4,1696.035242290749
2012-03-17,5,1922.907488986783
2012-03-17,6,2364.5374449339197
2012-03-17,7,2587.0044052863445
2012-03-17,8,2529.7356828193842
2012-03-17,9,3549.559471365639
2012-03-17,10,3759.9118942731275
2012-03-17,11,3931.71806167401
2012-03-17,12,3925.1101321585897
2012-03-17,13,4000.0000000000027
2012-03-17,14,4074.88986784141
2012-03-17,15,3987.8854625550675
2012-03-17,16,4022.0264317180563
2012-03-17,17,4102.42290748898
2012-03-17,18,4015.418502202648
2012-03-17,19,4088.105726872255
2012-03-17,20,3872.246696035241
2012-03-17,21,3719.1629955947137
2012-03-17,22,3658.5903083700427
2012-03-17,23,3472.466960352423
2012-03-18,0,2909.691629955947
2012-03-18,1,2011.013215859031
2012-03-18,2,1918.5022026431711
2012-03-18,3,1545.154185022026
2012-03-18,4,1603.524229074891
2012-03-18,5,1830.396475770925
2012-03-18,6,2307.268722466959
2012-03-18,7,2589.207048458149
2012-03-18,8,2411.894273127753
2012-03-18,9,3365.638766519823
2012-03-18,10,3647.577092511013
2012-03-18,11,3722.466960352423
2012-03-18,12,3830.3964757709255
2012-03-18,13,3938.325991189427
2012-03-18,14,4071.585903083699
2012-03-18,15,3992.290748898673
2012-03-18,16,3986.784140969163
2012-03-18,17,3990.088105726876
2012-03-18,18,4034.1409691629997
2012-03-18,19,3916.2995594713657
2012-03-18,20,3687.224669603525
2012-03-18,21,3595.814977973568
2012-03-18,22,3503.3039647577093
2012-03-18,23,3056.167400881058
2012-03-19,0,2270.9251101321593
2012-03-19,1,1949.3392070484572
2012-03-19,2,1833.7004405286339
2012-03-19,3,1451.541850220263
2012-03-19,4,1632.158590308371
2012-03-19,5,1711.453744493392
2012-03-19,6,2252.2026431718073
2012-03-19,7,2355.726872246696
2012-03-19,8,2460.35242290749
2012-03-19,9,3299.5594713656387
2012-03-19,10,3477.973568281939
2012-03-19,11,3560.5726872246696
2012-03-19,12,3640.969162995594
2012-03-19,13,3764.31718061674
2012-03-19,14,3777.533039647577
2012-03-19,15,3831.4977973568293
2012-03-19,16,3892.070484581499
2012-03-19,17,3951.5418502202688
2012-03-19,18,3962.555066079297
2012-03-19,19,4027.533039647577
2012-03-19,20,3895.374449339204
2012-03-19,21,3680.616740088105
2012-03-19,22,3519.823788546255
2012-03-19,23,3020.925110132159
2012-03-20,0,2270.925110132158
2012-03-20,1,2064.9779735682832
2012-03-20,2,1983.480176211453
2012-03-20,3,1632.15859030837
2012-03-20,4,1491.1894273127762
2012-03-20,5,1834.801762114537
2012-03-20,6,2190.528634361233
2012-03-20,7,2364.537444933921
2012-03-20,8,2455.9471365638765
2012-03-20,9,3269.823788546255
2012-03-20,10,3406.387665198237
2012-03-20,11,3498.898678414096
2012-03-20,12,3675.1101321585893
2012-03-20,13,3689.42731277533
2012-03-20,14,3664.0969162995602
2012-03-20,15,3614.5374449339206
2012-03-20,16,3724.669603524229
2012-03-20,17,3834.8017621145373
2012-03-20,18,3839.2070484581495
2012-03-20,19,3920.7048458149748
2012-03-20,20,3801.762114537445
2012-03-20,21,3678.414096916298
2012-03-20,22,3422.907488986784
2012-03-20,23,2998.898678414095
2012-03-21,0,2241.1894273127746
2012-03-21,1,1929.515418502203
2012-03-21,2,1905.286343612335
2012-03-21,3,1487.885462555066
2012-03-21,4,1353.5242290748902
2012-03-21,5,1740.088105726873
2012-03-21,6,2178.4140969163004
2012-03-21,7,2429.515418502202
2012-03-21,8,2444.933920704846
2012-03-21,9,3375.550660792951
2012-03-21,10,3516.519823788546
2012-03-21,11,3557.268722466959
2012-03-21,12,3788.5462555066088
2012-03-21,13,3687.224669603524
